bibtex_key;title;author;journal;year;source
Yao2015254;Diffusion of Information in Mobile Social Networks: A Brief Survey;Yao, Q. and Wu, X. and Zhang, X.;Proceedings - 2015 IEEE 3rd International Conference on Mobile Services, MS 2015;2015;Scopus
Rosso2013223;DIANA: DIscourse ANAlysis for knowledge understanding [DIANA: Análisis del discurso para la comprensión del conocimiento];Rosso, P. and Martí, M.A. and Taulé, M.;Procesamiento de Lenguaje Natural;2013;Scopus
20172803934051;Development of a Rumor and Spam Reporting and Removal Tool for Social Media;Ahmed, Shakil and Monzur, Rifat and Palit, Rajesh;Proceedings - Asia-Pacific World Congress on Computer Science and Engineering 2016 and Asia-Pacific World Congress on Engineering 2016, APWC on CSE/APWCE 2016;2016;El Compendex
Uhegbu2004520;Deterrents to effective interactive interpersonal information networking of rural women in Imo State, Nigeria;Uhegbu, A.N. and Opeke, R.O.;Journal of Information Science;2004;Scopus
Maity2017243;Detection of sockpuppets in social media;Maity, S.K. and Chakraborty, A. and Goyal, P. and Mukherjee, A.;CSCW 2017 - Companion of the 2017 ACM Conference on Computer Supported Cooperative Work and Social Computing;2017;Scopus
Majumdar201879;Detection of financial rumors using big data analytics: the case of the Bombay Stock Exchange;Majumdar, A. and Bose, I.;Journal of Organizational Computing and Electronic Commerce;2018;Scopus
Cerón-Guzmán2015121;Detecting social spammers in colombia 2014 presidential election;Cerón-Guzmán, J.A. and León, E.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2015;Scopus
Alowibdi2014383;Detecting deception in Online Social Networks;Alowibdi, J.S. and Buy, U.A. and Yu, P.S. and Stenneth, L.;ASONAM 2014 - Proceedings of the 2014 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining;2014;Scopus
Tsikerdekis201541;Detecting and Preventing Online Identity Deception in Social Networking Services;Tsikerdekis, M. and Zeadally, S.;IEEE Internet Computing;2015;Scopus
 ISI:000316977700013;Design and analysis of a social botnet;Boshmaf, Yazan and Muslukhov, Ildar and Beznosov, Konstantin andRipeanu, Matei;COMPUTER NETWORKS;2013;ISI Web of Science
Metaxas201569;DEMO: Using TwitterTrails.com to investigate rumor propagation;Metaxas, P.T. and Finn, S. and Mustafaraj, E.;Proceedings of the ACM Conference on Computer Supported Cooperative Work, CSCW;2015;Scopus
20113814334030;Data-driven modeling and analysis of online social networks;Agrawal, Divyakant and Bamieh, Bassam and Budak, Ceren and El Abbadi, Amr and Flanagin, Andrew and Patterson, Stacy;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2011;El Compendex
20180704792984;Cure or Poison? Impact of Identity Verification on the Creation of Fake Posts on Social Media;Wang, Shuting Ada and Pang, Min-Seok and Pavlou, Paul A.;ICIS 2017: Transforming Society with Digital Innovation;2018;El Compendex
Ma2018;CS-TOTR: A new vertex centrality method for directed signed networks based on status theory;Ma, Y. and Liu, M. and Zhang, P. and Qi, X.;International Journal of Modern Physics C;2018;Scopus
Viviani2017;Credibility in social media: opinions, news, and health information—a survey;Viviani, M. and Pasi, G.;Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery;2017;Scopus
He20172789;Cost-Efficient Strategies for Restraining Rumor Spreading in Mobile Social Networks;He, Z. and Cai, Z. and Yu, J. and Wang, X. and Sun, Y. and Li, Y.;IEEE Transactions on Vehicular Technology;2017;Scopus
Chen200649;COPLINK center: Social network analysis and identity deception detection for law enforcement and homeland security intelligence and security informatics: A crime data mining approach to developing border safe research;Chen, H. and Atabakhsh, H. and Wang, A.G. and Kaza, S. and Tseng, L.C. and Wang, Y. and Joshi, S. and Petersen, T. and Violette, C.;ACM International Conference Proceeding Series;2006;Scopus
Sharma2018;Cooperative trust relaying and privacy preservation via edge-crowdsourcing in social Internet of Things;Sharma, V. and You, I. and Jayakody, D.N.K. and Atiquzzaman, M.;Future Generation Computer Systems;2018;Scopus
 ISI:000380541000063;Controlling Propagation at Group Scale on Networks;Zhang, Yao and Adiga, Abhijin and Vullikanti, Anil and Prakash, B.Aditya;;2015;ISI Web of Science
Amoruso20171323;Contrasting the spread of misinformation in online social networks;Amoruso, M. and Auletta, V. and Anello, D. and Ferraioli, D.;Proceedings of the International Joint Conference on Autonomous Agents and Multiagent Systems, AAMAS;2017;Scopus
Barr201055;Contradicting an internet rumor via traditional and social media: Campaign obama's antimuslim/pro-christian rhetoric;Barr, L.;International Journal of Technology, Knowledge and Society;2010;Scopus
Nguyen2012213;Containment of misinformation spread in online social networks;Nguyen, N.P. and Yan, G. and Thai, M.T. and Eidenbenz, S.;Proceedings of the 4th Annual ACM Web Science Conference, WebSci'12;2012;Scopus
LinlinHuang2015969;Connected through crisis: Emotional proximity and the spread of misinformation online;Linlin Huang, Y. and Starbird, K. and Orand, M. and Stanek, S.A. and Pedersen, H.T.;CSCW 2015 - Proceedings of the 2015 ACM International Conference on Computer-Supported Cooperative Work and Social Computing;2015;Scopus
Khim201727;Confidence Sets for the Source of a Diffusion in Regular Trees;Khim, J. and Loh, P.-L.;IEEE Transactions on Network Science and Engineering;2017;Scopus
20161102102519;Complex dynamic behavior of a rumor propagation model with spatialoral diffusion terms;Zhu, Linhe and Zhao, Hongyong and Wang, Haiyan;Information Sciences;2016;El Compendex
 ISI:000374081300008;Complex dynamic behavior of a rumor propagation model withspatial-temporal diffusion terms;Zhu, Linhe and Zhao, Hongyong and Wang, Haiyan;INFORMATION SCIENCES;2016;ISI Web of Science
Ghasemiesfeh2013507;Complex contagion and the weakness of long ties in social networks: Revisited;Ghasemiesfeh, G. and Ebrahimi, R. and Gao, J.;Proceedings of the ACM Conference on Electronic Commerce;2013;Scopus
Church2018274;Competition and Information Deception in Online Social Networks;Church, E.M. and Thambusamy, R.;Journal of Computer Information Systems;2018;Scopus
Oh2013407;Community intelligence and social media services: A rumor theoretic analysis of tweets during social crises;Oh, O. and Agrawal, M. and Rao, H.R.;MIS Quarterly: Management Information Systems;2013;Scopus
Fionda2018660;Community Deception or: How to Stop Fearing Community Detection Algorithms;Fionda, V. and Pirro, G.;IEEE Transactions on Knowledge and Data Engineering;2018;Scopus
Abedin2015449;Characterization of the use of social media in natural disasters: A systematic review;Abedin, B. and Babar, A. and Abbasi, A.;Proceedings - 4th IEEE International Conference on Big Data and Cloud Computing, BDCloud 2014 with the 7th IEEE International Conference on Social Computing and Networking, SocialCom 2014 and the 4th International Conference on Sustainable Computing and Communications, SustainCom 2014;2015;Scopus
Wang20172417;Catch Me if You Can: Detecting Compromised Users Through Partial Observation on Networks;Wang, D. and Wen, S. and Xiang, Y. and Zhou, W. and Zhang, J. and Nepal, S.;Proceedings - International Conference on Distributed Computing Systems;2017;Scopus
 ISI:000414302500078;Can Humans Detect the Authenticity of Social Media Accounts? On theimpact of verbal and non-verbal cues on credibility judgements ofTwitter profiles;Sandy, Christopher and Rusconi, Patrice and Li, Shujun;;2017;ISI Web of Science
Shneiderman201535;Building trusted social media communities: A research roadmap for promoting credible content;Shneiderman, B.;Roles, Trust, and Reputation in Social Media Knowledge Markets: Theory and Methods;2015;Scopus
Pan2017496;Breakdown by rumors: Vulnerability of D2D communications from online social networks;Pan, T. and Alim, M.A. and Li, X. and Thai, M.T.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2017;Scopus
Kimura2009;Blocking links to minimize contamination spread in a social network;Kimura, M. and Saito, K. and Motoda, H.;ACM Transactions on Knowledge Discovery from Data;2009;Scopus
 ISI:000261456700027;BioCaster: detecting public health rumors with a Web-based text miningsystem;Collier, Nigel and Doan, Son and Kawazoe, Ai and Goodwin, Reiko Matsudaand Conway, Mike and Tateno, Yoshio and Quoc-Hung Ngo and Dinh Dien andKawtrakul, Asanee and Takeuchi, Koichi and Shigematsu, Mika andTaniguchi, Kiyosu;BIOINFORMATICS;2008;ISI Web of Science
Halliwell2014;Beyond the game: Issues with social media and sporting events;Halliwell, M. and Freeman, M.B.;Proceedings of the 25th Australasian Conference on Information Systems, ACIS 2014;2014;Scopus
Mitra2007;Benefits of targeting in trusted gossiping for peer-to-peer information sharing;Mitra, A. and Maheswaran, M.;"Proceedings - 21st International Parallel and Distributed Processing Symposium, IPDPS 2007; Abstracts and CD-ROM";2007;Scopus
Cai2017128;Behavior enhanced deep bot detection in social media;Cai, C. and Li, L. and Zengi, D.;2017 IEEE International Conference on Intelligence and Security Informatics: Security and Big Data, ISI 2017;2017;Scopus
Chen2013116;Battling the Internet water army: Detection of hidden paid posters;Chen, C. and Wu, K. and Srinivasan, V. and Zhang, X.;Proceedings of the 2013 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining, ASONAM 2013;2013;Scopus
Nikoukhah2018378;Automatic JPEG Grid Detection with Controlled False Alarms, and Its Image Forensic Applications;Nikoukhah, T. and Grompone Von Gioi, R. and Colom, M. and Morel, J.-M.;Proceedings - IEEE 1st Conference on Multimedia Information Processing and Retrieval, MIPR 2018;2018;Scopus
 ISI:000407706600004;Automatic detection of multiple account deception in social media;Yamak, Zaher and Saunier, Julien and Vercouter, Laurent;WEB INTELLIGENCE;2017;ISI Web of Science
Peng2016121;Astroturfing detection in social media: Using binary n-gram analysis for authorship attribution;Peng, J. and Choo, R.K.-K. and Ashman, H.;Proceedings - 15th IEEE International Conference on Trust, Security and Privacy in Computing and Communications, 10th IEEE International Conference on Big Data Science and Engineering and 14th IEEE International Symposium on Parallel and Distributed Processing with Applications, IEEE TrustCom/BigDataSE/ISPA 2016;2016;Scopus
Peng2017;Astroturfing detection in social media: a binary n-gram–based approach;Peng, J. and Detchon, S. and Choo, K.-K.R. and Ashman, H.;Concurrency Computation;2017;Scopus
 ISI:000407650600003;Astroturfing detection in social media: a binary n-gram-based approach;Peng, Jian and Detchon, Sam and Choo, Kim-Kwang Raymond and Ashman, Helen;CONCURRENCY AND COMPUTATION-PRACTICE \& EXPERIENCE;2017;ISI Web of Science
Sathanur2015;Assessing strategies for controlling viral rumor propagation on social media - A simulation approach;Sathanur, A.V. and Sui, M. and Jandhyala, V.;2015 IEEE International Symposium on Technologies for Homeland Security, HST 2015;2015;Scopus
 ISI:000427360900072;Are Recent Terrorism Trends Reflected in Social Media?;Terziyska, Ivana and Shah, Setu and Luo, Xiao;;2017;ISI Web of Science
Kok201797;Android-based Disease Monitoring;Kok, W.C. and Labadin, J. and Mohammad, A. and Wong, K.S. and Chang, Y.L.;ICICTM 2016 - Proceedings of the 1st International Conference on Information and Communication Technology;2017;Scopus
Hosseinmardi201517;Analyzing factors impacting revining on the vine social network;Hosseinmardi, H. and Rafiq, R.I. and Mattson, S.A. and Han, R. and Lv, Q. and Mishra, S.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2015;Scopus
Kaleda2018;Analyst as data scientist: Surfing vs drowning in the information environment;Kaleda, K. and Fenstermacher, L.;Proceedings of SPIE - The International Society for Optical Engineering;2018;Scopus
Agrawal20169;Analysis of Text Mining Techniques over Public Pages of Facebook;Agrawal, H. and Kaushal, R.;Proceedings - 6th International Advanced Computing Conference, IACC 2016;2016;Scopus
Abdullah2013;Analysis of stock market using text mining and natural language processing;Abdullah, S.S. and Rahaman, M.S. and Rahman, M.S.;2013 International Conference on Informatics, Electronics and Vision, ICIEV 2013;2013;Scopus
20143118006655;Analysis of Semantic Attacks in Online Social Networks;Kumar, K.P.Krishna and Geethakumari, G.;Communications in Computer and Information Science;2014;El Compendex
20174004235318;Analysis of rumor spreading in communities based on modified SIR model in microblog;Liu, Jie and Niu, Kai and He, Zhiqiang and Lin, Jiaru;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2014;El Compendex
Al-Garadi2018;Analysis of online social network connections for identification of influential users: Survey and open research issues;Al-Garadi, M.A. and Varathan, K.D. and Ravana, S.D. and Ahmed, E. and Mujtaba, G. and Shahid Khan, M.U. and Khan, S.U.;ACM Computing Surveys;2018;Scopus
